FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
241	testKevin242	59.359999999999999	0.0	0.0	0.0	nan	nan
196	testKevin197	59.939999999999998	0.0	0.0	0.0	nan	nan
240	testKevin241	60.560000000000002	0.0	0.0	0.0	nan	nan
243	testKevin244	60.719999999999999	0.0	0.0	0.0	nan	nan
239	testKevin240	61.200000000000003	0.0	0.0	0.0	nan	nan
304	testKevin305	62.740000000000002	0.0	0.0	0.0	nan	nan
238	testKevin239	63.5	0.0	0.0	0.0	nan	nan
11	testKevin12	63.780000000000001	0.0	0.0	0.0	nan	nan
245	testKevin246	65.519999999999996	0.0	0.0	0.0	nan	nan
246	testKevin247	66.959999999999994	0.0	0.0	0.0	nan	nan
158	testKevin159	67.099999999999994	0.0	0.0	0.0	nan	nan
247	testKevin248	67.560000000000002	0.0	0.0	0.0	nan	nan
236	testKevin237	68.879999999999995	0.0	0.0	0.0	nan	nan
248	testKevin249	70.0	0.0	0.0	0.0	nan	nan
195	testKevin196	71.159999999999997	0.0	0.0	0.0	nan	nan
194	testKevin195	72.200000000000003	0.0	0.0	0.0	nan	nan
193	testKevin194	72.939999999999998	0.0	0.0	0.0	nan	nan
249	testKevin250	73.079999999999998	0.0	0.0	0.0	nan	nan
250	testKevin251	74.0	0.0	0.0	0.0	nan	nan
208	testKevin209	75.739999999999995	0.0	0.0	0.0	nan	nan
251	testKevin252	75.799999999999997	0.0	0.0	0.0	nan	nan
611	testKevin612	76.700000000000003	0.0	0.0	0.0	nan	nan
192	testKevin193	76.739999999999995	0.0	0.0	0.0	nan	nan
237	testKevin238	77.760000000000005	0.0	0.0	0.0	nan	nan
252	testKevin253	80.060000000000002	0.0	0.0	0.0	nan	nan
235	testKevin236	80.239999999999995	0.0	0.0	0.0	nan	nan
234	testKevin235	82.900000000000006	0.0	0.0	0.0	nan	nan
253	testKevin254	83.540000000000006	0.0	0.0	0.0	nan	nan
218	testKevin219	87.939999999999998	0.0	0.0	0.0	nan	nan
227	testKevin228	88.319999999999993	0.0	0.0	0.0	nan	nan
202	testKevin203	88.680000000000007	0.0	0.0	0.0	nan	nan
217	testKevin218	88.700000000000003	0.0	0.0	0.0	nan	nan
254	testKevin255	89.280000000000001	0.0	0.0	0.0	nan	nan
211	testKevin212	90.159999999999997	0.0	0.0	0.0	nan	nan
203	testKevin204	90.299999999999997	0.0	0.0	0.0	nan	nan
204	testKevin205	90.620000000000005	0.0	0.0	0.0	nan	nan
216	testKevin217	90.939999999999998	0.0	0.0	0.0	nan	nan
214	testKevin215	91.180000000000007	0.0	0.0	0.0	nan	nan
215	testKevin216	91.5	0.0	0.0	0.0	nan	nan
213	testKevin214	92.840000000000003	0.0	0.0	0.0	nan	nan
205	testKevin206	93.659999999999997	0.0	0.0	0.0	nan	nan
212	testKevin213	93.819999999999993	0.0	0.0	0.0	nan	nan
210	testKevin211	94.480000000000004	0.0	0.0	0.0	nan	nan
206	testKevin207	96.659999999999997	0.0	0.0	0.0	nan	nan
521	testKevin522	97.260000000000005	0.0	0.0	0.0	nan	nan
233	testKevin234	97.719999999999999	0.0	0.0	0.0	nan	nan
209	testKevin210	98.280000000000001	0.0	0.0	0.0	nan	nan
207	testKevin208	98.840000000000003	0.0	0.0	0.0	nan	nan
219	testKevin220	99.780000000000001	0.0	0.0	0.0	nan	nan
232	testKevin233	100.14	0.0	0.0	0.0	nan	nan
220	testKevin221	100.59999999999999	0.0	0.0	0.0	nan	nan
201	testKevin202	100.94	0.0	0.0	0.0	nan	nan
230	testKevin231	101.40000000000001	0.0	0.0	0.0	nan	nan
466	testKevin467	103.31999999999999	0.0	0.0	0.0	nan	nan
231	testKevin232	103.36	0.0	0.0	0.0	nan	nan
197	testKevin198	104.38	0.0	0.0	0.0	nan	nan
531	testKevin532	104.45999999999999	0.0	0.0	0.0	nan	nan
229	testKevin230	106.23999999999999	0.0	0.0	0.0	nan	nan
198	testKevin199	107.40000000000001	0.0	0.0	0.0	nan	nan
221	testKevin222	108.04000000000001	0.0	0.0	0.0	nan	nan
228	testKevin229	109.95999999999999	0.0	0.0	0.0	nan	nan
199	testKevin200	111.73999999999999	0.0	0.0	0.0	nan	nan
226	testKevin227	112.31999999999999	0.0	0.0	0.0	nan	nan
225	testKevin226	112.95999999999999	0.0	0.0	0.0	nan	nan
224	testKevin225	113.8	0.0	0.0	0.0	nan	nan
223	testKevin224	114.59999999999999	0.0	0.0	0.0	nan	nan
255	testKevin256	121.76000000000001	0.0	0.0	0.0	nan	nan
256	testKevin257	123.16	0.0	0.0	0.0	nan	nan
332	testKevin333	124.7	0.0	0.0	0.0	nan	nan
323	testKevin324	125.7	0.0	0.0	0.0	nan	nan
331	testKevin332	125.81999999999999	0.0	0.0	0.0	nan	nan
330	testKevin331	126.81999999999999	0.0	0.0	0.0	nan	nan
329	testKevin330	127.81999999999999	0.0	0.0	0.0	nan	nan
328	testKevin329	128.81999999999999	0.0	0.0	0.0	nan	nan
270	testKevin271	129.78	0.0	0.0	0.0	nan	nan
326	testKevin327	129.90000000000001	0.0	0.0	0.0	nan	nan
325	testKevin326	130.90000000000001	0.0	0.0	0.0	nan	nan
324	testKevin325	131.90000000000001	0.0	0.0	0.0	nan	nan
316	testKevin317	132.46000000000001	0.0	0.0	0.0	nan	nan
322	testKevin323	133.09999999999999	0.0	0.0	0.0	nan	nan
573	testKevin574	133.28	0.0	0.0	0.0	nan	nan
314	testKevin315	134.34	0.0	0.0	0.0	nan	nan
319	testKevin320	135.13999999999999	0.0	0.0	0.0	nan	nan
315	testKevin316	135.5	0.0	0.0	0.0	nan	nan
334	testKevin335	135.58000000000001	0.0	0.0	0.0	nan	nan
313	testKevin314	135.91999999999999	0.0	0.0	0.0	nan	nan
318	testKevin319	136.13999999999999	0.0	0.0	0.0	nan	nan
354	testKevin355	137.62	0.0	0.0	0.0	nan	nan
335	testKevin336	137.74000000000001	0.0	0.0	0.0	nan	nan
312	testKevin313	138.30000000000001	0.0	0.0	0.0	nan	nan
333	testKevin334	138.90000000000001	0.0	0.0	0.0	nan	nan
310	testKevin311	139.30000000000001	0.0	0.0	0.0	nan	nan
353	testKevin354	140.36000000000001	0.0	0.0	0.0	nan	nan
349	testKevin350	140.40000000000001	0.0	0.0	0.0	nan	nan
348	testKevin349	140.86000000000001	0.0	0.0	0.0	nan	nan
351	testKevin352	142.36000000000001	0.0	0.0	0.0	nan	nan
308	testKevin309	142.56	0.0	0.0	0.0	nan	nan
352	testKevin353	142.74000000000001	0.0	0.0	0.0	nan	nan
350	testKevin351	143.47999999999999	0.0	0.0	0.0	nan	nan
346	testKevin347	147.53999999999999	0.0	0.0	0.0	nan	nan
336	testKevin337	149.40000000000001	0.0	0.0	0.0	nan	nan
344	testKevin345	152.06	0.0	0.0	0.0	nan	nan
342	testKevin343	152.13999999999999	0.0	0.0	0.0	nan	nan
343	testKevin344	152.34	0.0	0.0	0.0	nan	nan
347	testKevin348	154.09999999999999	0.0	0.0	0.0	nan	nan
341	testKevin342	155.06	0.0	0.0	0.0	nan	nan
340	testKevin341	156.18000000000001	0.0	0.0	0.0	nan	nan
337	testKevin338	157.02000000000001	0.0	0.0	0.0	nan	nan
345	testKevin346	157.58000000000001	0.0	0.0	0.0	nan	nan
309	testKevin310	157.90000000000001	0.0	0.0	0.0	nan	nan
338	testKevin339	157.96000000000001	0.0	0.0	0.0	nan	nan
257	testKevin258	158.09999999999999	0.0	0.0	0.0	nan	nan
339	testKevin340	158.46000000000001	0.0	0.0	0.0	nan	nan
307	testKevin308	160.94	0.0	0.0	0.0	nan	nan
273	testKevin274	165.86000000000001	0.0	0.0	0.0	nan	nan
281	testKevin282	170.09999999999999	0.0	0.0	0.0	nan	nan
280	testKevin281	171.09999999999999	0.0	0.0	0.0	nan	nan
275	testKevin276	171.18000000000001	0.0	0.0	0.0	nan	nan
271	testKevin272	171.28	0.0	0.0	0.0	nan	nan
260	testKevin261	171.88	0.0	0.0	0.0	nan	nan
277	testKevin278	171.94	0.0	0.0	0.0	nan	nan
272	testKevin273	172.0	0.0	0.0	0.0	nan	nan
279	testKevin280	172.09999999999999	0.0	0.0	0.0	nan	nan
276	testKevin277	172.58000000000001	0.0	0.0	0.0	nan	nan
278	testKevin279	173.09999999999999	0.0	0.0	0.0	nan	nan
274	testKevin275	174.22	0.0	0.0	0.0	nan	nan
264	testKevin265	174.52000000000001	0.0	0.0	0.0	nan	nan
266	testKevin267	175.38	0.0	0.0	0.0	nan	nan
258	testKevin259	176.08000000000001	0.0	0.0	0.0	nan	nan
269	testKevin270	176.38	0.0	0.0	0.0	nan	nan
283	testKevin284	176.78	0.0	0.0	0.0	nan	nan
268	testKevin269	177.38	0.0	0.0	0.0	nan	nan
267	testKevin268	177.5	0.0	0.0	0.0	nan	nan
306	testKevin307	179.53999999999999	0.0	0.0	0.0	nan	nan
305	testKevin306	181.34	0.0	0.0	0.0	nan	nan
303	testKevin304	182.53999999999999	0.0	0.0	0.0	nan	nan
302	testKevin303	183.53999999999999	0.0	0.0	0.0	nan	nan
282	testKevin283	184.18000000000001	0.0	0.0	0.0	nan	nan
301	testKevin302	184.53999999999999	0.0	0.0	0.0	nan	nan
284	testKevin285	184.58000000000001	0.0	0.0	0.0	nan	nan
295	testKevin296	184.94	0.0	0.0	0.0	nan	nan
300	testKevin301	185.36000000000001	0.0	0.0	0.0	nan	nan
298	testKevin299	186.68000000000001	0.0	0.0	0.0	nan	nan
296	testKevin297	188.86000000000001	0.0	0.0	0.0	nan	nan
297	testKevin298	190.25999999999999	0.0	0.0	0.0	nan	nan
285	testKevin286	193.97999999999999	0.0	0.0	0.0	nan	nan
294	testKevin295	194.86000000000001	0.0	0.0	0.0	nan	nan
293	testKevin294	196.78	0.0	0.0	0.0	nan	nan
292	testKevin293	197.78	0.0	0.0	0.0	nan	nan
191	testKevin192	198.5	0.0	0.0	0.0	nan	nan
291	testKevin292	198.78	0.0	0.0	0.0	nan	nan
290	testKevin291	199.59999999999999	0.0	0.0	0.0	nan	nan
289	testKevin290	199.81999999999999	0.0	0.0	0.0	nan	nan
288	testKevin289	200.06	0.0	0.0	0.0	nan	nan
287	testKevin288	200.90000000000001	0.0	0.0	0.0	nan	nan
286	testKevin287	201.38	0.0	0.0	0.0	nan	nan
190	testKevin191	205.74000000000001	0.0	0.0	0.0	nan	nan
60	testKevin61	209.16	0.0	0.0	0.0	nan	nan
71	testKevin72	210.24000000000001	0.0	0.0	0.0	nan	nan
68	testKevin69	211.44	0.0	0.0	0.0	nan	nan
70	testKevin71	211.88	0.0	0.0	0.0	nan	nan
65	testKevin66	212.44	0.0	0.0	0.0	nan	nan
64	testKevin65	213.44	0.0	0.0	0.0	nan	nan
63	testKevin64	214.44	0.0	0.0	0.0	nan	nan
62	testKevin63	215.44	0.0	0.0	0.0	nan	nan
61	testKevin62	216.44	0.0	0.0	0.0	nan	nan
59	testKevin60	216.80000000000001	0.0	0.0	0.0	nan	nan
58	testKevin59	219.36000000000001	0.0	0.0	0.0	nan	nan
73	testKevin74	220.28	0.0	0.0	0.0	nan	nan
57	testKevin58	220.44	0.0	0.0	0.0	nan	nan
56	testKevin57	221.44	0.0	0.0	0.0	nan	nan
55	testKevin56	222.44	0.0	0.0	0.0	nan	nan
54	testKevin55	223.44	0.0	0.0	0.0	nan	nan
53	testKevin54	224.44	0.0	0.0	0.0	nan	nan
52	testKevin53	225.44	0.0	0.0	0.0	nan	nan
51	testKevin52	226.44	0.0	0.0	0.0	nan	nan
72	testKevin73	227.59999999999999	0.0	0.0	0.0	nan	nan
74	testKevin75	230.12	0.0	0.0	0.0	nan	nan
176	testKevin177	231.08000000000001	0.0	0.0	0.0	nan	nan
86	testKevin87	231.08000000000001	0.0	0.0	0.0	nan	nan
48	testKevin49	231.12	0.0	0.0	0.0	nan	nan
95	testKevin96	233.12	0.0	0.0	0.0	nan	nan
93	testKevin94	233.36000000000001	0.0	0.0	0.0	nan	nan
92	testKevin93	234.36000000000001	0.0	0.0	0.0	nan	nan
91	testKevin92	235.36000000000001	0.0	0.0	0.0	nan	nan
90	testKevin91	236.36000000000001	0.0	0.0	0.0	nan	nan
89	testKevin90	237.36000000000001	0.0	0.0	0.0	nan	nan
94	testKevin95	237.40000000000001	0.0	0.0	0.0	nan	nan
88	testKevin89	238.36000000000001	0.0	0.0	0.0	nan	nan
85	testKevin86	239.44	0.0	0.0	0.0	nan	nan
83	testKevin84	240.63999999999999	0.0	0.0	0.0	nan	nan
75	testKevin76	241.08000000000001	0.0	0.0	0.0	nan	nan
82	testKevin83	242.28	0.0	0.0	0.0	nan	nan
81	testKevin82	243.36000000000001	0.0	0.0	0.0	nan	nan
80	testKevin81	244.36000000000001	0.0	0.0	0.0	nan	nan
79	testKevin80	245.36000000000001	0.0	0.0	0.0	nan	nan
78	testKevin79	246.36000000000001	0.0	0.0	0.0	nan	nan
77	testKevin78	247.36000000000001	0.0	0.0	0.0	nan	nan
189	testKevin190	247.41999999999999	0.0	0.0	0.0	nan	nan
50	testKevin51	247.68000000000001	0.0	0.0	0.0	nan	nan
76	testKevin77	248.36000000000001	0.0	0.0	0.0	nan	nan
47	testKevin48	248.84	0.0	0.0	0.0	nan	nan
13	testKevin14	253.16	0.0	0.0	0.0	nan	nan
21	testKevin22	254.44	0.0	0.0	0.0	nan	nan
22	testKevin23	254.96000000000001	0.0	0.0	0.0	nan	nan
20	testKevin21	255.44	0.0	0.0	0.0	nan	nan
19	testKevin20	256.44	0.0	0.0	0.0	nan	nan
17	testKevin18	257.44	0.0	0.0	0.0	nan	nan
16	testKevin17	258.44	0.0	0.0	0.0	nan	nan
15	testKevin16	259.44	0.0	0.0	0.0	nan	nan
14	testKevin15	260.44	0.0	0.0	0.0	nan	nan
12	testKevin13	260.80000000000001	0.0	0.0	0.0	nan	nan
24	testKevin25	263.31999999999999	0.0	0.0	0.0	nan	nan
9	testKevin10	263.51999999999998	0.0	0.0	0.0	nan	nan
8	testKevin9	264.51999999999998	0.0	0.0	0.0	nan	nan
6	testKevin7	265.51999999999998	0.0	0.0	0.0	nan	nan
5	testKevin6	266.51999999999998	0.0	0.0	0.0	nan	nan
4	testKevin5	267.51999999999998	0.0	0.0	0.0	nan	nan
3	testKevin4	268.51999999999998	0.0	0.0	0.0	nan	nan
2	testKevin3	269.51999999999998	0.0	0.0	0.0	nan	nan
1	testKevin2	270.51999999999998	0.0	0.0	0.0	nan	nan
23	testKevin24	270.80000000000001	0.0	0.0	0.0	nan	nan
46	testKevin47	271.68000000000001	0.0	0.0	0.0	nan	nan
25	testKevin26	273.48000000000002	0.0	0.0	0.0	nan	nan
37	testKevin38	275.16000000000003	0.0	0.0	0.0	nan	nan
45	testKevin46	275.36000000000001	0.0	0.0	0.0	nan	nan
44	testKevin45	276.44	0.0	0.0	0.0	nan	nan
43	testKevin44	277.44	0.0	0.0	0.0	nan	nan
42	testKevin43	278.44	0.0	0.0	0.0	nan	nan
41	testKevin42	279.44	0.0	0.0	0.0	nan	nan
40	testKevin41	280.44	0.0	0.0	0.0	nan	nan
39	testKevin40	281.44	0.0	0.0	0.0	nan	nan
38	testKevin39	282.44	0.0	0.0	0.0	nan	nan
36	testKevin37	282.80000000000001	0.0	0.0	0.0	nan	nan
26	testKevin27	285.16000000000003	0.0	0.0	0.0	nan	nan
35	testKevin36	285.36000000000001	0.0	0.0	0.0	nan	nan
34	testKevin35	286.44	0.0	0.0	0.0	nan	nan
33	testKevin34	287.44	0.0	0.0	0.0	nan	nan
32	testKevin33	288.44	0.0	0.0	0.0	nan	nan
31	testKevin32	289.44	0.0	0.0	0.0	nan	nan
30	testKevin31	290.44	0.0	0.0	0.0	nan	nan
29	testKevin30	291.44	0.0	0.0	0.0	nan	nan
28	testKevin29	292.44	0.0	0.0	0.0	nan	nan
96	testKevin97	293.60000000000002	0.0	0.0	0.0	nan	nan
156	testKevin157	297.16000000000003	0.0	0.0	0.0	nan	nan
97	testKevin98	298.12	0.0	0.0	0.0	nan	nan
165	testKevin166	298.24000000000001	0.0	0.0	0.0	nan	nan
163	testKevin164	299.36000000000001	0.0	0.0	0.0	nan	nan
164	testKevin165	299.88	0.0	0.0	0.0	nan	nan
162	testKevin163	300.36000000000001	0.0	0.0	0.0	nan	nan
98	testKevin99	300.56	0.0	0.0	0.0	nan	nan
161	testKevin162	301.36000000000001	0.0	0.0	0.0	nan	nan
160	testKevin161	302.36000000000001	0.0	0.0	0.0	nan	nan
159	testKevin160	303.36000000000001	0.0	0.0	0.0	nan	nan
157	testKevin158	304.44	0.0	0.0	0.0	nan	nan
154	testKevin155	304.80000000000001	0.0	0.0	0.0	nan	nan
177	testKevin178	307.16000000000003	0.0	0.0	0.0	nan	nan
153	testKevin154	307.36000000000001	0.0	0.0	0.0	nan	nan
167	testKevin168	308.27999999999997	0.0	0.0	0.0	nan	nan
152	testKevin153	308.44	0.0	0.0	0.0	nan	nan
150	testKevin151	309.44	0.0	0.0	0.0	nan	nan
149	testKevin150	310.44	0.0	0.0	0.0	nan	nan
148	testKevin149	311.44	0.0	0.0	0.0	nan	nan
147	testKevin148	312.44	0.0	0.0	0.0	nan	nan
146	testKevin147	313.44	0.0	0.0	0.0	nan	nan
145	testKevin146	314.44	0.0	0.0	0.0	nan	nan
356	testKevin357	315.38	0.0	0.0	0.0	nan	nan
166	testKevin167	315.60000000000002	0.0	0.0	0.0	nan	nan
188	testKevin189	315.83999999999997	0.0	0.0	0.0	nan	nan
168	testKevin169	318.12	0.0	0.0	0.0	nan	nan
179	testKevin180	319.13999999999999	0.0	0.0	0.0	nan	nan
187	testKevin188	319.95999999999998	0.0	0.0	0.0	nan	nan
100	testKevin101	320.72000000000003	0.0	0.0	0.0	nan	nan
186	testKevin187	321.42000000000002	0.0	0.0	0.0	nan	nan
185	testKevin186	322.42000000000002	0.0	0.0	0.0	nan	nan
184	testKevin185	323.42000000000002	0.0	0.0	0.0	nan	nan
183	testKevin184	324.42000000000002	0.0	0.0	0.0	nan	nan
178	testKevin179	324.56	0.0	0.0	0.0	nan	nan
181	testKevin182	325.42000000000002	0.0	0.0	0.0	nan	nan
180	testKevin181	326.42000000000002	0.0	0.0	0.0	nan	nan
169	testKevin170	329.07999999999998	0.0	0.0	0.0	nan	nan
175	testKevin176	331.36000000000001	0.0	0.0	0.0	nan	nan
174	testKevin175	332.36000000000001	0.0	0.0	0.0	nan	nan
173	testKevin174	333.36000000000001	0.0	0.0	0.0	nan	nan
172	testKevin173	334.36000000000001	0.0	0.0	0.0	nan	nan
171	testKevin172	335.36000000000001	0.0	0.0	0.0	nan	nan
144	testKevin145	335.68000000000001	0.0	0.0	0.0	nan	nan
170	testKevin171	336.36000000000001	0.0	0.0	0.0	nan	nan
142	testKevin143	337.75999999999999	0.0	0.0	0.0	nan	nan
143	testKevin144	338.44	0.0	0.0	0.0	nan	nan
110	testKevin111	341.07999999999998	0.0	0.0	0.0	nan	nan
118	testKevin119	342.24000000000001	0.0	0.0	0.0	nan	nan
116	testKevin117	343.36000000000001	0.0	0.0	0.0	nan	nan
117	testKevin118	343.88	0.0	0.0	0.0	nan	nan
115	testKevin116	344.36000000000001	0.0	0.0	0.0	nan	nan
114	testKevin115	345.36000000000001	0.0	0.0	0.0	nan	nan
113	testKevin114	346.36000000000001	0.0	0.0	0.0	nan	nan
112	testKevin113	347.36000000000001	0.0	0.0	0.0	nan	nan
111	testKevin112	348.36000000000001	0.0	0.0	0.0	nan	nan
109	testKevin110	349.44	0.0	0.0	0.0	nan	nan
141	testKevin142	349.56	0.0	0.0	0.0	nan	nan
108	testKevin109	350.63999999999999	0.0	0.0	0.0	nan	nan
107	testKevin108	352.27999999999997	0.0	0.0	0.0	nan	nan
106	testKevin107	353.36000000000001	0.0	0.0	0.0	nan	nan
105	testKevin106	354.36000000000001	0.0	0.0	0.0	nan	nan
104	testKevin105	355.36000000000001	0.0	0.0	0.0	nan	nan
103	testKevin104	356.36000000000001	0.0	0.0	0.0	nan	nan
102	testKevin103	357.36000000000001	0.0	0.0	0.0	nan	nan
101	testKevin102	358.36000000000001	0.0	0.0	0.0	nan	nan
119	testKevin120	359.60000000000002	0.0	0.0	0.0	nan	nan
120	testKevin121	361.48000000000002	0.0	0.0	0.0	nan	nan
355	testKevin356	361.57999999999998	0.0	0.0	0.0	nan	nan
121	testKevin122	363.04000000000002	0.0	0.0	0.0	nan	nan
357	testKevin358	363.25999999999999	0.0	0.0	0.0	nan	nan
140	testKevin141	363.36000000000001	0.0	0.0	0.0	nan	nan
122	testKevin123	363.88	0.0	0.0	0.0	nan	nan
139	testKevin140	364.44	0.0	0.0	0.0	nan	nan
138	testKevin139	365.44	0.0	0.0	0.0	nan	nan
137	testKevin138	366.44	0.0	0.0	0.0	nan	nan
136	testKevin137	367.44	0.0	0.0	0.0	nan	nan
135	testKevin136	368.44	0.0	0.0	0.0	nan	nan
134	testKevin135	369.44	0.0	0.0	0.0	nan	nan
133	testKevin134	370.44	0.0	0.0	0.0	nan	nan
132	testKevin133	371.44	0.0	0.0	0.0	nan	nan
131	testKevin132	371.72000000000003	0.0	0.0	0.0	nan	nan
130	testKevin131	373.36000000000001	0.0	0.0	0.0	nan	nan
129	testKevin130	374.44	0.0	0.0	0.0	nan	nan
128	testKevin129	375.44	0.0	0.0	0.0	nan	nan
127	testKevin128	376.44	0.0	0.0	0.0	nan	nan
126	testKevin127	377.44	0.0	0.0	0.0	nan	nan
124	testKevin125	378.44	0.0	0.0	0.0	nan	nan
123	testKevin124	379.44	0.0	0.0	0.0	nan	nan
737	testKevin738	381.60000000000002	0.0	0.0	0.0	nan	nan
601	testKevin602	384.48000000000002	0.0	0.0	0.0	nan	nan
621	testKevin622	385.51999999999998	0.0	0.0	0.0	nan	nan
622	testKevin623	386.12	0.0	0.0	0.0	nan	nan
620	testKevin621	386.51999999999998	0.0	0.0	0.0	nan	nan
619	testKevin620	387.51999999999998	0.0	0.0	0.0	nan	nan
618	testKevin619	388.51999999999998	0.0	0.0	0.0	nan	nan
617	testKevin618	389.51999999999998	0.0	0.0	0.0	nan	nan
616	testKevin617	390.51999999999998	0.0	0.0	0.0	nan	nan
615	testKevin616	391.51999999999998	0.0	0.0	0.0	nan	nan
614	testKevin615	392.51999999999998	0.0	0.0	0.0	nan	nan
613	testKevin614	393.51999999999998	0.0	0.0	0.0	nan	nan
612	testKevin613	394.51999999999998	0.0	0.0	0.0	nan	nan
610	testKevin611	395.60000000000002	0.0	0.0	0.0	nan	nan
609	testKevin610	396.60000000000002	0.0	0.0	0.0	nan	nan
608	testKevin609	397.60000000000002	0.0	0.0	0.0	nan	nan
607	testKevin608	398.60000000000002	0.0	0.0	0.0	nan	nan
606	testKevin607	399.60000000000002	0.0	0.0	0.0	nan	nan
605	testKevin606	400.60000000000002	0.0	0.0	0.0	nan	nan
604	testKevin605	401.60000000000002	0.0	0.0	0.0	nan	nan
603	testKevin604	402.60000000000002	0.0	0.0	0.0	nan	nan
623	testKevin624	403.25999999999999	0.0	0.0	0.0	nan	nan
624	testKevin625	404.66000000000003	0.0	0.0	0.0	nan	nan
625	testKevin626	406.27999999999997	0.0	0.0	0.0	nan	nan
636	testKevin637	407.25999999999999	0.0	0.0	0.0	nan	nan
643	testKevin644	408.54000000000002	0.0	0.0	0.0	nan	nan
642	testKevin643	409.54000000000002	0.0	0.0	0.0	nan	nan
641	testKevin642	410.54000000000002	0.0	0.0	0.0	nan	nan
644	testKevin645	411.38	0.0	0.0	0.0	nan	nan
640	testKevin641	411.54000000000002	0.0	0.0	0.0	nan	nan
639	testKevin640	412.54000000000002	0.0	0.0	0.0	nan	nan
